id,verse_id,author,text,source
67183,33341,"Haydock (Revised)","The life of a parasite who only lives off others is a miserable condition.","Scholarly Modern Commentary"
67184,33342,"Haydock (Revised)","Death is terrible to those who live too comfortably in this world.","Scholarly Modern Commentary"
67185,33344,"Haydock (Revised)","The sentence of death has been pronounced on all humanity.","Scholarly Modern Commentary"
67186,33346,"Haydock (Revised)","It is a consolation that we share the same fate as all who have come before us.","Scholarly Modern Commentary"
67187,33347,"Haydock (Revised)","Submit to the natural cycle of life established by the Creator.","Scholarly Modern Commentary"
67188,33348,"Haydock (Revised)","The question is not how long you lived, but how well. An evil life is what is ultimately condemned.","Scholarly Modern Commentary"
67189,33349,"Haydock (Revised)","Children often adopt the manners of their parents. History shows generations can become increasingly wicked when they turn from the truth.","Scholarly Modern Commentary"
67190,33351,"Haydock (Revised)","A parent who provides a poor example leads their children to spiritual ruin.","Scholarly Modern Commentary"
67191,33353,"Haydock (Revised)","It is a tragedy to lead others astray. A life that leads to destruction is worse than never having existed.","Scholarly Modern Commentary"
67192,33354,"Haydock (Revised)","Those who choose the path of the ungodly are essentially choosing their own destruction.","Scholarly Modern Commentary"
67193,33355,"Haydock (Revised)","The death of a virtuous person is mourned, but the spiritual death of the wicked calls for even greater sorrow.","Scholarly Modern Commentary"
67194,33356,"Haydock (Revised)","The desire for a good name and a lasting reputation is a proof of the soul's immortality.","Scholarly Modern Commentary"
67195,33358,"Haydock (Revised)","Be on your guard even in times of prosperity and peace.","Scholarly Modern Commentary"
67196,33360,"Haydock (Revised)","Be ashamed of doing wrong, but never of doing what is right. Respect wise instructions even when you don't fully perceive their reason.","Scholarly Modern Commentary"
67197,33361,"Haydock (Revised)","Follow what is laudable and do not be incredulous to all reason.","Scholarly Modern Commentary"
67198,33362,"Haydock (Revised)","Your misconduct redounds to the dishonor of your parents, as if they had not raised you well.","Scholarly Modern Commentary"
67199,33363,"Haydock (Revised)","Turning from the truth can cause even your own people to judge you.","Scholarly Modern Commentary"
67200,33365,"Haydock (Revised)","Blush for lying and for any act that injures God's covenant. Avoid an idle or prideful posture during meals.","Scholarly Modern Commentary"
67201,33366,"Haydock (Revised)","Be ashamed of gossip and revealing secrets. Truthful berdiri firm, however, requires a 'holy impudence'.","Scholarly Modern Commentary"
67202,33367,"Haydock (Revised)","Never be ashamed to follow God's covenant or to oppose an ungodly judgment. Pass sentence without respect of persons.","Scholarly Modern Commentary"
67203,33368,"Haydock (Revised)","Be scrupulous in following a friend's last will and testament.","Scholarly Modern Commentary"
67204,33369,"Haydock (Revised)","Be exact in business and do not fear advancing your fortune through lawful means.","Scholarly Modern Commentary"
67205,33370,"Haydock (Revised)","Correct any fraud in buying or selling and ensure your exchanges are honest.","Scholarly Modern Commentary"
67206,33371,"Haydock (Revised)","Keep your possessions sealed and locked up to prevent the temptation of theft.","Scholarly Modern Commentary"
67207,33372,"Haydock (Revised)","Keep proper accounts and records to maintain honesty among all.","Scholarly Modern Commentary"
67208,33373,"Haydock (Revised)","Correct the mistakes of the ignorant and avoid unnecessary disputes.","Scholarly Modern Commentary"
67209,33374,"Haydock (Revised)","Parents should see their children settled at an appropriate time to avoid future difficulties.","Scholarly Modern Commentary"
67210,33375,"Haydock (Revised)","A lack of children or a suspicion of misconduct leads only to fresh hardship and contempt.","Scholarly Modern Commentary"
67211,33376,"Haydock (Revised)","Negligence in raising children will be recognized by the community.","Scholarly Modern Commentary"
67212,33377,"Haydock (Revised)","Guard the integrity of yourself and others from criminal affections.","Scholarly Modern Commentary"
67213,33378,"Haydock (Revised)","Natural beauty can lead to ruin if it is not accompanied by virtue. Be cautious of what exposes you to temptation.","Scholarly Modern Commentary"
67214,33379,"Haydock (Revised)","Flattering familiarity is often more dangerous than the open churlishness of an enemy. The company of the unrighteous is always hazardous.","Scholarly Modern Commentary"
67215,33380,"Haydock (Revised)","The author concludes by praising God and the great people described in the Scriptures.","Scholarly Modern Commentary"
67216,33381,"Haydock (Revised)","The entire world displays God’s glory and power.","Scholarly Modern Commentary"
67217,33382,"Haydock (Revised)","God is sanctified in the sight of the faithful people of His heritage.","Scholarly Modern Commentary"
67218,33384,"Haydock (Revised)","From the works of nature, we can form an idea of God's greatness. He is the author of all nature and knows all things without having to study them.","Scholarly Modern Commentary"
67219,33390,"Haydock (Revised)","The world subsists through a balance of opposites, an order established by the Creator.","Scholarly Modern Commentary"
67220,33391,"Haydock (Revised)","We cannot behold the wonders of creation without being filled with admiration for God.","Scholarly Modern Commentary"
67221,33392,"Haydock (Revised)","The sun is the most excellent of all physical creatures, providing light and heat for all parts of life. All creatures manifest God's majesty.","Scholarly Modern Commentary"
67222,33395,"Haydock (Revised)","The sun's motion is guided by the Creator.","Scholarly Modern Commentary"
67223,33396,"Haydock (Revised)","The moon marks out the seasons and the cycle of time, acting as a guard for the world.","Scholarly Modern Commentary"
67224,33397,"Haydock (Revised)","The lunar system was used to determine the timing of important festivals.","Scholarly Modern Commentary"
67225,33398,"Haydock (Revised)","The name of the moon refers to its function in dividing and marking the passage of time.","Scholarly Modern Commentary"
67226,33399,"Haydock (Revised)","The stars are like a great army in the heights of heaven.","Scholarly Modern Commentary"
67227,33401,"Haydock (Revised)","The stars and heavenly bodies obey God’s orders with perfect discipline.","Scholarly Modern Commentary"
67228,33402,"Haydock (Revised)","The rainbow displays its various colors across the sky, a spectacular sight of beauty.","Scholarly Modern Commentary"
67229,33404,"Haydock (Revised)","God uses the elements, like storms and lightning, to execute His judgments.","Scholarly Modern Commentary"
67230,33405,"Haydock (Revised)","Even the birds and the tempests are used for God's purposes.","Scholarly Modern Commentary"
67231,33406,"Haydock (Revised)","Storms can be as powerful as huge mountains.","Scholarly Modern Commentary"
67232,33408,"Haydock (Revised)","The earth itself seems to tremble at the power of God's strike.","Scholarly Modern Commentary"
67233,33409,"Haydock (Revised)","Lightning and even swarms of locusts perform God's will in nature.","Scholarly Modern Commentary"
67234,33410,"Haydock (Revised)","A heavy snow or shower can overwhelm the world; the brilliance of snow can even be blinding.","Scholarly Modern Commentary"
67235,33411,"Haydock (Revised)","Frost and ice are like sharp stakes that cover the earth.","Scholarly Modern Commentary"
67236,33412,"Haydock (Revised)","Ice covers the waters like a breastplate.","Scholarly Modern Commentary"
67237,33413,"Haydock (Revised)","Intense cold can destroy vegetation as effectively as fire.","Scholarly Modern Commentary"
67238,33414,"Haydock (Revised)","Warmth and rain bring joy and restore beauty to the earth after winter.","Scholarly Modern Commentary"
67239,33415,"Haydock (Revised)","God is the Lord of the sea and has established islands within its depths.","Scholarly Modern Commentary"
67240,33416,"Haydock (Revised)","Those who sail the seas see things that others can barely imagine.","Scholarly Modern Commentary"
67241,33417,"Haydock (Revised)","The ocean is filled with whales and other monstrous creations of God.","Scholarly Modern Commentary"
67242,33418,"Haydock (Revised)","God's providence provides for a prosperous journey, subject to His will.","Scholarly Modern Commentary"
67243,33419,"Haydock (Revised)","Everything in the world and all that is within it obeys God's command.","Scholarly Modern Commentary"
